Rank,Hand,Hand Type,Has Joker,Win %,Loss %,Tie %,Wins,Losses,Ties,Total Matchups
19219,As Ks Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19220,As Ks Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19221,As Ks Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19222,As Kh Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19223,As Kh Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19224,As Kh Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19225,As Kh Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19226,As Kh Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19227,As Kh Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19228,As Kh Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19229,As Kh Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19230,As Kh Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19231,As Kh Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19232,As Kh Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19233,As Kh Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19234,As Kh Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19235,As Kh Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19236,As Kh Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19237,As Kh Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19238,As Kh Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19239,As Kh Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19240,As Kh Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19241,As Kh Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19242,As Kh Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19243,As Kh Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19244,As Kh Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19245,As Kh Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19246,As Kd Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19247,As Kd Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19248,As Kd Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19249,As Kd Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19250,As Kd Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19251,As Kd Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19252,As Kd Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19253,As Kd Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19254,As Kd Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19255,As Kd Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19256,As Kd Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19257,As Kd Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19258,As Kd Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19259,As Kd Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19260,As Kd Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19261,As Kd Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19262,As Kd Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19263,As Kd Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19264,As Kd Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19265,As Kd Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19266,As Kd Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19267,As Kd Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19268,As Kd Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19269,As Kd Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19270,As Kc Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19271,As Kc Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19272,As Kc Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19273,As Kc Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19274,As Kc Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19275,As Kc Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19276,As Kc Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19277,As Kc Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19278,As Kc Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19279,As Kc Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19280,As Kc Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19281,As Kc Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19282,As Kc Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19283,As Kc Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19284,As Kc Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19285,As Kc Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19286,As Kc Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19287,As Kc Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19288,As Kc Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19289,As Kc Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19290,As Kc Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19291,As Kc Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19292,As Kc Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19293,As Kc Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19294,Ah Ks Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19295,Ah Ks Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19296,Ah Ks Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19297,Ah Ks Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19298,Ah Ks Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19299,Ah Ks Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19300,Ah Ks Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19301,Ah Ks Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19302,Ah Ks Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19303,Ah Ks Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19304,Ah Ks Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19305,Ah Ks Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19306,Ah Ks Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19307,Ah Ks Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19308,Ah Ks Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19309,Ah Ks Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19310,Ah Ks Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19311,Ah Ks Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19312,Ah Ks Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19313,Ah Ks Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19314,Ah Ks Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19315,Ah Ks Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19316,Ah Ks Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19317,Ah Ks Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19318,Ah Kh Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19319,Ah Kh Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19320,Ah Kh Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19321,Ah Kh Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19322,Ah Kh Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19323,Ah Kh Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19324,Ah Kh Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19325,Ah Kh Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19326,Ah Kh Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19327,Ah Kh Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19328,Ah Kh Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19329,Ah Kh Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19330,Ah Kh Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19331,Ah Kh Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19332,Ah Kh Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19333,Ah Kh Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19334,Ah Kh Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19335,Ah Kh Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19336,Ah Kh Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19337,Ah Kh Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19338,Ah Kh Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19339,Ah Kh Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19340,Ah Kh Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19341,Ah Kh Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19342,Ah Kd Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19343,Ah Kd Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19344,Ah Kd Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19345,Ah Kd Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19346,Ah Kd Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19347,Ah Kd Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19348,Ah Kd Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19349,Ah Kd Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19350,Ah Kd Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19351,Ah Kd Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19352,Ah Kd Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19353,Ah Kd Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19354,Ah Kd Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19355,Ah Kd Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19356,Ah Kd Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19357,Ah Kd Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19358,Ah Kd Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19359,Ah Kd Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19360,Ah Kd Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19361,Ah Kd Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19362,Ah Kd Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19363,Ah Kd Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19364,Ah Kd Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19365,Ah Kd Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19366,Ah Kc Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19367,Ah Kc Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19368,Ah Kc Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19369,Ah Kc Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19370,Ah Kc Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19371,Ah Kc Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19372,Ah Kc Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19373,Ah Kc Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19374,Ah Kc Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19375,Ah Kc Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19376,Ah Kc Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19377,Ah Kc Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19378,Ah Kc Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19379,Ah Kc Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19380,Ah Kc Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19381,Ah Kc Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19382,Ah Kc Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19383,Ah Kc Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19384,Ah Kc Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19385,Ah Kc Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19386,Ah Kc Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19387,Ah Kc Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19388,Ah Kc Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19389,Ah Kc Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19390,Ad Ks Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19391,Ad Ks Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19392,Ad Ks Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19393,Ad Ks Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19394,Ad Ks Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19395,Ad Ks Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19396,Ad Ks Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19397,Ad Ks Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19398,Ad Ks Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19399,Ad Ks Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19400,Ad Ks Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19401,Ad Ks Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19402,Ad Ks Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19403,Ad Ks Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19404,Ad Ks Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19405,Ad Ks Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19406,Ad Ks Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19407,Ad Ks Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19408,Ad Ks Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19409,Ad Ks Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19410,Ad Ks Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19411,Ad Ks Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19412,Ad Ks Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19413,Ad Ks Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19414,Ad Kh Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19415,Ad Kh Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19416,Ad Kh Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19417,Ad Kh Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19418,Ad Kh Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19419,Ad Kh Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19420,Ad Kh Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19421,Ad Kh Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19422,Ad Kh Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19423,Ad Kh Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19424,Ad Kh Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19425,Ad Kh Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19426,Ad Kh Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19427,Ad Kh Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19428,Ad Kh Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19429,Ad Kh Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19430,Ad Kh Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19431,Ad Kh Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19432,Ad Kh Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19433,Ad Kh Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19434,Ad Kh Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19435,Ad Kh Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19436,Ad Kh Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19437,Ad Kh Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19438,Ad Kd Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19439,Ad Kd Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19440,Ad Kd Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19441,Ad Kd Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19442,Ad Kd Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19443,Ad Kd Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19444,Ad Kd Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19445,Ad Kd Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19446,Ad Kd Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19447,Ad Kd Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19448,Ad Kd Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19449,Ad Kd Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19450,Ad Kd Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19451,Ad Kd Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19452,Ad Kd Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19453,Ad Kd Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19454,Ad Kd Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19455,Ad Kd Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19456,Ad Kd Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19457,Ad Kd Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19458,Ad Kd Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19459,Ad Kd Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19460,Ad Kd Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19461,Ad Kd Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19462,Ad Kc Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19463,Ad Kc Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19464,Ad Kc Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19465,Ad Kc Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19466,Ad Kc Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19467,Ad Kc Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19468,Ad Kc Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19469,Ad Kc Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19470,Ad Kc Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19471,Ad Kc Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19472,Ad Kc Jh Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19473,Ad Kc Jh Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19474,Ad Kc Jd Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19475,Ad Kc Jd Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19476,Ad Kc Jd Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19477,Ad Kc Jd Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19478,Ad Kc Jd Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19479,Ad Kc Jd Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19480,Ad Kc Jc Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19481,Ad Kc Jc Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19482,Ad Kc Jc Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19483,Ad Kc Jc Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19484,Ad Kc Jc Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19485,Ad Kc Jc Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19486,Ac Ks Js Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19487,Ac Ks Js Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19488,Ac Ks Js Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19489,Ac Ks Js Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19490,Ac Ks Js Th Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19491,Ac Ks Js Td Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19492,Ac Ks Jh Ts Th,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19493,Ac Ks Jh Ts Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19494,Ac Ks Jh Ts Tc,Pair,No,1.65,97.73,0.62,72,4269,27,4368
19495,Ac Ks Jh Th Td,Pair,No,1.65,97.73,0.62,72,4269,27,4368
